TimePeriod,GeoType,GeoID,GeoRank,Geography,Number,Percent
2013-17,NTA2010,4740,8,Windsor Terrace,"6,892",70.5
2013-17,NTA2010,4741,8,Kensington-Ocean Parkway,"7,712",60.9
2013-17,NTA2010,4742,8,Flatbush,"28,724",70.4
2013-17,NTA2010,4743,8,Midwood,"13,502",67.3
2013-17,NTA2010,4744,8,Madison,"11,321",71.2
2013-17,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"7,336",41.0
2013-17,NTA2010,4746,8,Ocean Parkway South,"4,384",59.6
2013-17,NTA2010,4750,8,Canarsie,"9,196",29.8
2013-17,NTA2010,4758,8,Flatlands,"13,129",53.4
2013-17,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"22,052",75.5
2013-17,NTA2010,4761,8,Crown Heights North,"35,849",73.9
2013-17,NTA2010,4763,8,Crown Heights South,"10,868",67.6
2013-17,NTA2010,4764,8,Prospect Heights,"7,973",78.0
2013-17,NTA2010,4768,8,Fort Greene,"7,970",56.9
2013-17,NTA2010,4769,8,Clinton Hill,"12,162",68.2
2013-17,NTA2010,4772,8,Williamsburg,"3,892",44.7
2013-17,NTA2010,4773,8,North Side-South Side,"11,458",44.7
2013-17,NTA2010,4775,8,Bedford,"17,538",60.3
2013-17,NTA2010,4776,8,Greenpoint,"12,343",71.1
2013-17,NTA2010,4777,8,Bushwick North,"15,009",72.1
2013-17,NTA2010,4778,8,Bushwick South,"15,758",54.2
2013-17,NTA2010,4779,8,Ocean Hill,"7,507",52.3
2013-17,NTA2010,4781,8,Brownsville,"8,787",37.0
2013-17,NTA2010,4782,8,East New York,"14,190",37.5
2013-17,NTA2010,4783,8,Cypress Hills-City Line,"12,150",72.8
2013-17,NTA2010,4785,8,East New York (Pennsylvania Ave),"4,646",40.3
2013-17,NTA2010,4788,8,Borough Park,"18,707",63.9
2013-17,NTA2010,4790,8,East Williamsburg,"7,466",44.4
2013-17,NTA2010,4791,8,East Flatbush-Farragut,"13,929",69.2
2013-17,NTA2010,4793,8,Starrett City,410,6.1
2013-17,NTA2010,4795,8,Erasmus,"8,724",75.8
2013-17,NTA2010,4796,8,Rugby-Remsen Village,"15,498",67.6
2013-17,NTA2010,6101,8,Marble Hill-Inwood,"14,478",71.4
2013-17,NTA2010,6103,8,Central Harlem North-Polo Grounds,"15,299",38.7
2013-17,NTA2010,6104,8,Hamilton Heights,"17,440",82.3
2013-17,NTA2010,6106,8,Manhattanville,"5,392",60.1
2013-17,NTA2010,6109,8,Morningside Heights,"14,664",66.2
2013-17,NTA2010,6111,8,Central Harlem South,"11,395",51.0
2013-17,NTA2010,6112,8,Upper West Side,"53,327",70.4
2013-17,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"21,196",43.2
2013-17,NTA2010,6114,8,Lincoln Square,"17,044",40.9
2013-17,NTA2010,6115,8,Clinton,"12,776",37.8
2013-17,NTA2010,6117,8,Midtown-Midtown South,"9,916",43.9
2013-17,NTA2010,6119,8,Turtle Bay-East Midtown,"13,435",36.1
2013-17,NTA2010,6120,8,Murray Hill-Kips Bay,"8,180",26.0
2013-17,NTA2010,6121,8,Gramercy,"6,730",40.4
2013-17,NTA2010,6122,8,East Village,"16,742",68.4
2013-17,NTA2010,6123,8,West Village,"27,944",65.1
2013-17,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"14,623",62.6
2013-17,NTA2010,6125,8,Battery Park City-Lower Manhattan,"8,648",32.9
2013-17,NTA2010,6127,8,Chinatown,"12,439",61.7
2013-17,NTA2010,6128,8,Lower East Side,"12,808",38.6
2013-17,NTA2010,6131,8,Lenox Hill-Roosevelt Island,"14,965",29.4
2013-17,NTA2010,6132,8,Yorkville,"14,696",30.7
2013-17,NTA2010,6133,8,East Harlem South,"7,590",28.7
2013-17,NTA2010,6134,8,East Harlem North,"9,862",37.1
2013-17,NTA2010,6135,8,Washington Heights North,"20,696",74.7
2013-17,NTA2010,6136,8,Washington Heights South,"24,316",75.9
2013-17,NTA2010,6140,8,Upper East Side-Carnegie Hill,"22,485",60.5
2013-17,NTA2010,6150,8,Stuyvesant Town-Cooper Village,"8,527",78.5
2013-17,NTA2010,8101,8,South Jamaica,"5,943",44.3
2013-17,NTA2010,8102,8,Springfield Gardens North,"1,987",18.3
2013-17,NTA2010,8103,8,Springfield Gardens South-Brookville,"1,915",30.7
2013-17,NTA2010,8105,8,Rosedale,"2,319",28.5
2013-17,NTA2010,8106,8,Jamaica Estates-Holliswood,"4,252",42.7
2013-17,NTA2010,8107,8,Hollis,"3,987",60.1
2013-17,NTA2010,8108,8,St. Albans,"9,079",54.6
2013-17,NTA2010,8110,8,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,"5,490",41.8
2013-17,NTA2010,8112,8,Hammels-Arverne-Edgemere,"3,253",21.9
2013-17,NTA2010,8115,8,Far Rockaway-Bayswater,"4,608",25.1
2013-17,NTA2010,8117,8,Forest Hills,"20,136",47.2
2013-17,NTA2010,8118,8,Rego Park,"5,479",41.0
2013-17,NTA2010,8119,8,Glendale,"9,838",75.9
2013-17,NTA2010,8120,8,Ridgewood,"18,661",70.9
2013-17,NTA2010,8121,8,Middle Village,"7,730",48.1
2013-17,NTA2010,8122,8,Flushing,"8,499",28.8
2013-17,NTA2010,8123,8,College Point,"4,285",50.3
2013-17,NTA2010,8125,8,Corona,"5,170",29.4
2013-17,NTA2010,8126,8,North Corona,"5,696",44.6
2013-17,NTA2010,8127,8,East Elmhurst,"4,564",63.0
2013-17,NTA2010,8128,8,Jackson Heights,"20,718",51.2
2013-17,NTA2010,8129,8,Elmhurst,"12,149",41.4
2013-17,NTA2010,8130,8,Maspeth,"7,313",61.3
2013-17,NTA2010,8131,8,Hunters Point-Sunnyside-West Maspeth,"18,381",56.0
2013-17,NTA2010,8133,8,Cambria Heights,"3,742",58.5
2013-17,NTA2010,8134,8,Queens Village,"10,876",65.8
2013-17,NTA2010,8135,8,Briarwood-Jamaica Hills,"6,092",40.9
2013-17,NTA2010,8137,8,Kew Gardens Hills,"5,854",41.0
2013-17,NTA2010,8138,8,Pomonok-Flushing Heights-Hillcrest,"3,831",30.3
2013-17,NTA2010,8141,8,Fresh Meadows-Utopia,"3,507",50.1
2013-17,NTA2010,8142,8,Oakland Gardens,"3,182",27.0
2013-17,NTA2010,8143,8,Bellerose,"4,582",52.3
2013-17,NTA2010,8144,8,Glen Oaks-Floral Park-New Hyde Park,"2,548",26.5
2013-17,NTA2010,8145,8,Douglas Manor-Douglaston-Little Neck,"2,828",27.8
2013-17,NTA2010,8146,8,Bayside-Bayside Hills,"7,392",44.0
2013-17,NTA2010,8147,8,Ft. Totten-Bay Terrace-Clearview,"1,164",10.6
2013-17,NTA2010,8148,8,Auburndale,"3,977",53.2
2013-17,NTA2010,8149,8,Whitestone,"3,753",30.1
2013-17,NTA2010,8150,8,Elmhurst-Maspeth,"3,291",38.1
2013-17,NTA2010,8151,8,Murray Hill,"8,804",46.2
2013-17,NTA2010,8152,8,East Flushing,"4,733",52.6
2013-17,NTA2010,8153,8,Woodhaven,"12,319",66.6
2013-17,NTA2010,8154,8,Richmond Hill,"13,207",70.6
2013-17,NTA2010,8155,8,South Ozone Park,"14,943",63.6
2013-17,NTA2010,8156,8,Ozone Park,"4,355",57.9
2013-17,NTA2010,8157,8,Lindenwood-Howard Beach,"2,417",21.0
2013-17,NTA2010,8160,8,Kew Gardens,"6,054",53.6
2013-17,NTA2010,8161,8,Jamaica,"8,359",49.3
2013-17,NTA2010,8162,8,Queensboro Hill,"2,707",41.9
2013-17,NTA2010,8163,8,Woodside,"7,699",44.7
2013-17,NTA2010,8166,8,Laurelton,"4,894",57.2
2013-17,NTA2010,8168,8,Queensbridge-Ravenswood-Long Island City,"5,795",63.4
2013-17,NTA2010,8170,8,Astoria,"22,485",59.6
2013-17,NTA2010,8171,8,Old Astoria,"5,715",43.8
2013-17,NTA2010,8172,8,Steinway,"13,410",60.9
2013-17,NTA2010,8176,8,Baisley Park,"5,451",45.6
2013-17,NTA2010,8501,8,Annadale-Huguenot-Prince's Bay-Eltingville,"1,070",10.0
2013-17,NTA2010,8505,8,New Springville-Bloomfield-Travis,"1,330",9.2
2013-17,NTA2010,8507,8,Westerleigh,"3,808",39.2
2013-17,NTA2010,8508,8,Grymes Hill-Clifton-Fox Hills,"2,800",33.8
2013-17,NTA2010,8511,8,Charleston-Richmond Valley-Tottenville,"1,565",18.3
2013-17,NTA2010,8512,8,Mariner's Harbor-Arlington-Port Ivory-Graniteville,"2,660",23.5
2013-17,NTA2010,8514,8,Grasmere-Arrochar-Ft. Wadsworth,"1,379",22.6
2013-17,NTA2010,8522,8,West New Brighton-New Brighton-St. George,"6,985",50.0
2013-17,NTA2010,8524,8,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,880,7.2
2013-17,NTA2010,8525,8,Oakwood-Oakwood Beach,759,9.0
2013-17,NTA2010,8528,8,Port Richmond,"3,613",51.2
2013-17,NTA2010,8532,8,Rossville-Woodrow,452,5.8
2013-17,NTA2010,8535,8,New Brighton-Silver Lake,"3,958",59.1
2013-17,NTA2010,8536,8,Old Town-Dongan Hills-South Beach,"1,559",16.4
2013-17,NTA2010,8537,8,Stapleton-Rosebank,"4,268",40.4
2013-17,NTA2010,8545,8,New Dorp-Midland Beach,"2,679",31.8
2013-17,NTA2010,8548,8,Arden Heights,415,4.4
2013-17,NTA2010,8554,8,Great Kills,"2,137",13.3
2013-17,CD,101,6,Financial District (CD1),"51,215",55.3
2013-17,CD,102,6,Greenwich Village and Soho (CD2),"51,215",55.3
2013-17,CD,103,6,Lower East Side and Chinatown (CD3),"41,989",54.0
2013-17,CD,104,6,Clinton and Chelsea (CD4),"43,888",41.6
2013-17,CD,105,6,Midtown (CD5),"43,888",41.6
2013-17,CD,106,6,Stuyvesant Town and Turtle Bay (CD6),"36,872",38.3
2013-17,CD,107,6,Upper West Side (CD7),"70,371",59.9
2013-17,CD,108,6,Upper East Side (CD8),"52,146",38.4
2013-17,CD,109,6,Morningside Heights and Hamilton Heights (CD9),"37,496",71.7
2013-17,CD,110,6,Central Harlem (CD10),"26,694",43.1
2013-17,CD,111,6,East Harlem (CD11),"17,452",32.9
2013-17,CD,112,6,Washington Heights and Inwood (CD12),"59,490",74.3
2013-17,CD,201,6,Mott Haven and Melrose (CD1),"25,281",46.7
2013-17,CD,202,6,Hunts Point and Longwood (CD2),"25,281",46.7
2013-17,CD,203,6,Morrisania and Crotona (CD3),"27,165",44.8
2013-17,CD,204,6,Highbridge and Concourse (CD4),"31,983",62.2
2013-17,CD,205,6,Fordham and University Heights (CD5),"30,932",64.9
2013-17,CD,206,6,Belmont and East Tremont (CD6),"27,165",44.8
2013-17,CD,207,6,Kingsbridge Heights and Bedford (CD7),"32,442",68.6
2013-17,CD,208,6,Riverdale and Fieldston (CD8),"20,763",45.7
2013-17,CD,209,6,Parkchester and Soundview (CD9),"31,851",46.5
2013-17,CD,210,6,Throgs Neck and Co-op City (CD10),"13,706",27.4
2013-17,CD,211,6,Morris Park and Bronxdale (CD11),"25,017",53.1
2013-17,CD,212,6,Williamsbridge and Baychester (CD12),"23,602",45.4
2013-17,CD,301,6,Greenpoint and Williamsburg (CD1),"35,159",51.3
2013-17,CD,302,6,Fort Greene and Brooklyn Heights (CD2),"37,635",58.5
2013-17,CD,303,6,Bedford Stuyvesant (CD3),"36,789",63.0
2013-17,CD,304,6,Bushwick (CD4),"30,767",61.7
2013-17,CD,305,6,East New York and Starrett City (CD5),"26,750",43.6
2013-17,CD,306,6,Park Slope and Carroll Gardens (CD6),"39,992",75.2
2013-17,CD,307,6,Sunset Park (CD7),"34,649",71.3
2013-17,CD,308,6,Crown Heights and Prospect Heights (CD8),"43,822",74.6
2013-17,CD,309,6,South Crown Heights and Lefferts Gardens (CD9),"32,920",72.7
2013-17,CD,310,6,Bay Ridge and Dyker Heights (CD10),"36,848",69.0
2013-17,CD,311,6,Bensonhurst (CD11),"46,402",68.4
2013-17,CD,312,6,Borough Park (CD12),"30,803",62.5
2013-17,CD,313,6,Coney Island (CD13),"17,605",35.4
2013-17,CD,314,6,Flatbush and Midwood (CD14),"42,226",69.3
2013-17,CD,315,6,Sheepshead Bay (CD15),"33,253",54.3
2013-17,CD,316,6,Brownsville (CD16),"20,940",42.2
2013-17,CD,317,6,East Flatbush (CD17),"38,151",69.9
2013-17,CD,318,6,Flatlands and Canarsie (CD18),"29,661",40.4
2013-17,CD,401,6,Long Island City and Astoria (CD1),"47,405",57.9
2013-17,CD,402,6,Woodside and Sunnyside (CD2),"29,371",50.1
2013-17,CD,403,6,Jackson Heights (CD3),"30,978",51.2
2013-17,CD,404,6,Elmhurst and Corona (CD4),"17,319",36.9
2013-17,CD,405,6,Ridgewood and Maspeth (CD5),"43,542",64.7
2013-17,CD,406,6,Rego Park and Forest Hills (CD6),"25,615",45.7
2013-17,CD,407,6,Flushing and Whitestone (CD7),"33,945",35.4
2013-17,CD,408,6,Hillcrest and Fresh Meadows (CD8),"23,536",40.0
2013-17,CD,409,6,Kew Gardens and Woodhaven (CD9),"31,580",65.1
2013-17,CD,410,6,South Ozone Park and Howard Beach (CD10),"21,715",51.1
2013-17,CD,411,6,Bayside and Little Neck (CD11),"17,379",37.6
2013-17,CD,412,6,Jamaica and Hollis (CD12),"34,806",45.5
2013-17,CD,413,6,Queens Village (CD13),"30,876",48.1
2013-17,CD,414,6,Rockaway and Broad Channel (CD14),"13,351",28.8
2013-17,CD,501,6,St. George and Stapleton (CD1),"28,092",41.5
2013-17,CD,502,6,South Beach and Willowbrook (CD2),"7,827",15.5
2013-17,CD,503,6,Tottenville and Great Kills (CD3),"6,398",10.5
2013-17,Subboro,1,5,Mott Haven/Hunts Point,"25,281",46.7
2013-17,Subboro,2,5,Morrisania/East Tremont,"27,409",45.0
2013-17,Subboro,3,5,Highbridge/South Concourse,"31,983",62.2
2013-17,Subboro,4,5,University Heights/Fordham,"30,932",64.9
2013-17,Subboro,5,5,Kingsbridge Heights/Mosholu,"32,442",68.6
2013-17,Subboro,6,5,Riverdale/Kingsbridge,"20,763",45.7
2013-17,Subboro,7,5,Soundview/Parkchester,"31,851",46.5
2013-17,Subboro,8,5,Throgs Neck/Co-op City,"13,724",27.4
2013-17,Subboro,9,5,Pelham Parkway,"25,017",53.1
2013-17,Subboro,10,5,Williamsbridge/Baychester,"23,619",45.4
2013-17,Subboro,11,5,Williamsburg/Greenpoint,"35,159",51.3
2013-17,Subboro,12,5,Brooklyn Heights/Fort Greene,"37,763",58.6
2013-17,Subboro,13,5,Bedford Stuyvesant,"36,789",63.0
2013-17,Subboro,14,5,Bushwick,"30,767",61.7
2013-17,Subboro,15,5,East New York/Starret City,"26,750",43.6
2013-17,Subboro,16,5,Park Slope/Carroll Gardens,"39,992",75.2
2013-17,Subboro,17,5,Sunset Park,"34,649",71.3
2013-17,Subboro,18,5,N. Crown Heights/Prospect Heights,"43,822",74.6
2013-17,Subboro,19,5,South Crown Heights,"32,920",72.7
2013-17,Subboro,20,5,Bay Ridge,"36,848",69.0
2013-17,Subboro,21,5,Bensonhurst,"46,402",68.4
2013-17,Subboro,22,5,Borough Park,"30,803",62.5
2013-17,Subboro,23,5,Coney Island,"17,605",35.4
2013-17,Subboro,24,5,Flatbush,"42,226",69.3
2013-17,Subboro,25,5,Sheepshead Bay/Gravesend,"33,253",54.3
2013-17,Subboro,26,5,Brownsville/Ocean Hill,"20,940",42.2
2013-17,Subboro,27,5,East Flatbush,"38,160",69.9
2013-17,Subboro,28,5,Flatlands/Canarsie,"29,661",40.4
2013-17,Subboro,29,5,Greenwich Village/Financial District,"51,255",55.4
2013-17,Subboro,30,5,Lower East Side/Chinatown,"41,989",54.0
2013-17,Subboro,31,5,Chelsea/Clinton/Midtown,"43,888",41.6
2013-17,Subboro,32,5,Stuyvesant Town/Turtle Bay,"36,872",38.3
2013-17,Subboro,33,5,Upper West Side,"70,371",59.9
2013-17,Subboro,34,5,Upper East Side,"52,146",38.4
2013-17,Subboro,35,5,Morningside Heights/Hamilton Heights,"37,496",71.7
2013-17,Subboro,36,5,Central Harlem,"26,694",43.1
2013-17,Subboro,37,5,East Harlem,"17,452",32.9
2013-17,Subboro,38,5,Washington Heights/Inwood,"59,490",74.3
2013-17,Subboro,39,5,Astoria,"47,405",57.9
2013-17,Subboro,40,5,Sunnyside/Woodside,"29,371",50.1
2013-17,Subboro,41,5,Jackson Heights,"30,978",51.2
2013-17,Subboro,42,5,Elmhurst/Corona,"17,319",36.9
2013-17,Subboro,43,5,Middle Village/Ridgewood,"43,546",64.7
2013-17,Subboro,44,5,Forest Hills/Rego Park,"25,615",45.7
2013-17,Subboro,45,5,Flushing/Whitestone,"33,945",35.4
2013-17,Subboro,46,5,Hillcrest/Fresh Meadows,"23,540",40.0
2013-17,Subboro,47,5,Kew Gardens/Woodhaven,"31,580",65.1
2013-17,Subboro,48,5,Howard Beach/South Ozone Park,"21,715",51.1
2013-17,Subboro,49,5,Bayside/Little Neck,"17,379",37.6
2013-17,Subboro,50,5,Jamaica,"34,806",45.5
2013-17,Subboro,51,5,Bellerose/Rosedale,"30,883",48.1
2013-17,Subboro,52,5,Rockaways,"13,354",28.8
2013-17,Subboro,53,5,North Shore,"28,092",41.5
2013-17,Subboro,54,5,Mid Island,"7,827",15.5
2013-17,Subboro,55,5,South Shore,"6,398",10.5
2013-17,UHF42,101,4,Kingsbridge - Riverdale,"15,966",40.0
2013-17,UHF42,102,4,Northeast Bronx,"26,516",35.8
2013-17,UHF42,103,4,Fordham - Bronx Pk,"58,963",62.8
2013-17,UHF42,104,4,Pelham - Throgs Neck,"54,251",46.9
2013-17,UHF42,105,4,Crotona -Tremont,"42,376",55.9
2013-17,UHF42,106,4,High Bridge - Morrisania,"41,589",53.0
2013-17,UHF42,107,4,Hunts Point - Mott Haven,"25,247",49.9
2013-17,UHF42,201,4,Greenpoint,"32,822",54.8
2013-17,UHF42,202,4,Downtown - Heights - Slope,"74,678",65.9
2013-17,UHF42,203,4,Bedford Stuyvesant - Crown Heights,"96,446",65.5
2013-17,UHF42,204,4,East New York,"34,676",47.6
2013-17,UHF42,205,4,Sunset Park,"29,073",72.5
2013-17,UHF42,206,4,Borough Park,"72,737",64.7
2013-17,UHF42,207,4,East Flatbush - Flatbush,"86,981",72.5
2013-17,UHF42,208,4,Canarsie - Flatlands,"26,908",35.3
2013-17,UHF42,209,4,Bensonhurst - Bay Ridge,"53,097",63.9
2013-17,UHF42,210,4,Coney Island - Sheepshead Bay,"59,420",49.8
2013-17,UHF42,211,4,Williamsburg - Bushwick,"47,671",56.7
2013-17,UHF42,301,4,Washington Heights,"77,264",76.6
2013-17,UHF42,302,4,Central Harlem - Morningside Heights,"35,960",45.3
2013-17,UHF42,303,4,East Harlem,"16,009",32.7
2013-17,UHF42,304,4,Upper West Side,"80,186",62.9
2013-17,UHF42,305,4,Upper East Side,"51,760",38.1
2013-17,UHF42,306,4,Chelsea - Clinton,"44,066",41.7
2013-17,UHF42,307,4,Gramercy Park - Murray Hill,"31,260",34.8
2013-17,UHF42,308,4,Greenwich Village - SoHo,"35,043",69.9
2013-17,UHF42,309,4,Union Square - Lower East Side,"53,714",54.7
2013-17,UHF42,310,4,Lower Manhattan,"10,504",32.2
2013-17,UHF42,401,4,Long Island City - Astoria,"57,793",57.2
2013-17,UHF42,402,4,West Queens,"75,863",47.0
2013-17,UHF42,403,4,Flushing - Clearview,"36,858",36.6
2013-17,UHF42,404,4,Bayside - Little Neck,"11,767",33.2
2013-17,UHF42,405,4,Ridgewood - Forest Hills,"60,578",55.6
2013-17,UHF42,406,4,Fresh Meadows,"13,908",37.6
2013-17,UHF42,407,4,Southwest Queens,"53,295",58.6
2013-17,UHF42,408,4,Jamaica,"45,833",45.1
2013-17,UHF42,409,4,Southeast Queens,"47,699",47.5
2013-17,UHF42,410,4,Rockaways,"13,354",28.8
2013-17,UHF42,501,4,Port Richmond,"11,299",44.6
2013-17,UHF42,502,4,Stapleton - St. George,"16,716",34.6
2013-17,UHF42,503,4,Willowbrook,"4,661",14.1
2013-17,UHF42,504,4,South Beach - Tottenville,"9,641",13.3
2013-17,Borough,1,1,Bronx,"263,021",50.1
2013-17,Borough,2,1,Brooklyn,"614,509",59.8
2013-17,Borough,3,1,Manhattan,"437,653",50.2
2013-17,Borough,4,1,Queens,"401,429",47.2
2013-17,Borough,5,1,Staten Island,"42,317",23.6
2013-17,Citywide,1,0,New York City,"1,758,929",50.9
2012-16,NTA2010,501,8,Claremont-Bathgate,"5,233",45.7
2012-16,NTA2010,503,8,Eastchester-Edenwald-Baychester,"4,363",34.9
2012-16,NTA2010,505,8,Bedford Park-Fordham North,"14,586",71.9
2012-16,NTA2010,506,8,Belmont,"5,806",59.5
2012-16,NTA2010,507,8,Bronxdale,"6,630",45.3
2012-16,NTA2010,508,8,West Farms-Bronx River,"6,660",51.7
2012-16,NTA2010,509,8,Soundview-Castle Hill-Clason Point-Harding Park,"4,292",21.3
2012-16,NTA2010,510,8,Pelham Bay-Country Club-City Island,"5,128",42.5
2012-16,NTA2010,513,8,Co-op City,"1,271",6.4
2012-16,NTA2010,514,8,East Concourse-Concourse Village,"14,956",63.7
2012-16,NTA2010,517,8,East Tremont,"6,839",43.2
2012-16,NTA2010,522,8,North Riverdale-Fieldston-Riverdale,"3,776",31.9
2012-16,NTA2010,526,8,Highbridge,"7,665",54.8
2012-16,NTA2010,527,8,Hunts Point,"5,942",62.1
2012-16,NTA2010,528,8,Van Cortlandt Village,"11,693",62.1
2012-16,NTA2010,529,8,Spuyten Duyvil-Kingsbridge,"5,226",36.5
2012-16,NTA2010,530,8,Kingsbridge Heights,"7,830",67.6
2012-16,NTA2010,531,8,Allerton-Pelham Gardens,"4,615",46.4
2012-16,NTA2010,533,8,Longwood,"5,057",52.6
2012-16,NTA2010,534,8,Melrose South-Mott Haven North,"5,980",39.8
2012-16,NTA2010,535,8,Morrisania-Melrose,"7,159",47.7
2012-16,NTA2010,536,8,University Heights-Morris Heights,"11,547",57.1
2012-16,NTA2010,537,8,Van Nest-Morris Park-Westchester Square,"6,367",61.2
2012-16,NTA2010,539,8,Mott Haven-Port Morris,"9,262",47.1
2012-16,NTA2010,540,8,Fordham South,"7,116",75.9
2012-16,NTA2010,541,8,Mount Hope,"12,958",71.0
2012-16,NTA2010,543,8,Norwood,"10,433",68.4
2012-16,NTA2010,544,8,Williamsbridge-Olinville,"10,859",47.0
2012-16,NTA2010,546,8,Parkchester,"10,113",75.8
2012-16,NTA2010,549,8,Pelham Parkway,"6,777",57.4
2012-16,NTA2010,552,8,Schuylerville-Throgs Neck-Edgewater Park,"7,060",39.5
2012-16,NTA2010,555,8,Soundview-Bruckner,"6,178",49.4
2012-16,NTA2010,559,8,Westchester-Unionport,"4,665",48.2
2012-16,NTA2010,562,8,Woodlawn-Wakefield,"8,776",55.3
2012-16,NTA2010,563,8,West Concourse,"9,220",67.1
2012-16,NTA2010,575,8,Crotona Park East,"2,980",37.0
2012-16,NTA2010,4709,8,Brooklyn Heights-Cobble Hill,"9,055",71.6
2012-16,NTA2010,4717,8,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,"12,003",42.5
2012-16,NTA2010,4719,8,Brighton Beach,"8,773",56.0
2012-16,NTA2010,4721,8,Seagate-Coney Island,"3,072",24.9
2012-16,NTA2010,4723,8,West Brighton,897,10.3
2012-16,NTA2010,4725,8,Homecrest,"9,411",55.4
2012-16,NTA2010,4726,8,Gravesend,"4,709",38.7
2012-16,NTA2010,4727,8,Bath Beach,"6,797",56.2
2012-16,NTA2010,4728,8,Bensonhurst West,"22,960",72.4
2012-16,NTA2010,4729,8,Bensonhurst East,"16,806",70.5
2012-16,NTA2010,4730,8,Dyker Heights,"11,695",72.8
2012-16,NTA2010,4731,8,Bay Ridge,"25,205",67.7
2012-16,NTA2010,4732,8,Sunset Park West,"13,001",72.6
2012-16,NTA2010,4733,8,Carroll Gardens-Columbia Street-Red Hook,"13,775",71.0
2012-16,NTA2010,4734,8,Sunset Park East,"15,629",73.3
2012-16,NTA2010,4735,8,Stuyvesant Heights,"19,632",67.2
2012-16,NTA2010,4737,8,Park Slope-Gowanus,"26,725",79.4
2012-16,NTA2010,4738,8,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,"8,712",45.4
2012-16,NTA2010,4740,8,Windsor Terrace,"6,773",69.6
2012-16,NTA2010,4741,8,Kensington-Ocean Parkway,"7,699",61.1
2012-16,NTA2010,4742,8,Flatbush,"28,513",70.2
2012-16,NTA2010,4743,8,Midwood,"13,465",67.5
2012-16,NTA2010,4744,8,Madison,"11,190",70.5
2012-16,NTA2010,4745,8,Georgetown-Marine Park-Bergen Beach-Mill Basin,"7,273",40.6
2012-16,NTA2010,4746,8,Ocean Parkway South,"4,329",59.1
2012-16,NTA2010,4750,8,Canarsie,"6,877",22.6
2012-16,NTA2010,4758,8,Flatlands,"13,400",54.2
2012-16,NTA2010,4760,8,Prospect Lefferts Gardens-Wingate,"22,090",75.8
2012-16,NTA2010,4761,8,Crown Heights North,"35,157",73.2
2012-16,NTA2010,4763,8,Crown Heights South,"10,827",67.7
2012-16,NTA2010,4764,8,Prospect Heights,"8,064",79.1
2012-16,NTA2010,4768,8,Fort Greene,"7,773",57.1
2012-16,NTA2010,4769,8,Clinton Hill,"12,096",68.8
2012-16,NTA2010,4772,8,Williamsburg,"3,852",44.5
2012-16,NTA2010,4773,8,North Side-South Side,"11,792",47.5
2012-16,NTA2010,4775,8,Bedford,"17,591",60.4
2012-16,NTA2010,4776,8,Greenpoint,"12,386",72.6
2012-16,NTA2010,4777,8,Bushwick North,"15,652",75.8
2012-16,NTA2010,4778,8,Bushwick South,"16,200",56.1
2012-16,NTA2010,4779,8,Ocean Hill,"7,125",50.6
2012-16,NTA2010,4781,8,Brownsville,"8,661",36.8
2012-16,NTA2010,4782,8,East New York,"13,959",37.3
2012-16,NTA2010,4783,8,Cypress Hills-City Line,"11,990",72.5
2012-16,NTA2010,4785,8,East New York (Pennsylvania Ave),"4,669",41.6
2012-16,NTA2010,4788,8,Borough Park,"19,510",65.9
2012-16,NTA2010,4790,8,East Williamsburg,"7,368",44.4
2012-16,NTA2010,4791,8,East Flatbush-Farragut,"14,188",70.8
2012-16,NTA2010,4793,8,Starrett City,318,4.8
2012-16,NTA2010,4795,8,Erasmus,"8,986",78.0
2012-16,NTA2010,4796,8,Rugby-Remsen Village,"15,446",67.0
2012-16,NTA2010,6101,8,Marble Hill-Inwood,"14,322",72.2
2012-16,NTA2010,6103,8,Central Harlem North-Polo Grounds,"16,018",41.7
2012-16,NTA2010,6104,8,Hamilton Heights,"16,868",81.2
2012-16,NTA2010,6106,8,Manhattanville,"5,477",62.4
2012-16,NTA2010,6109,8,Morningside Heights,"14,893",67.9
2012-16,NTA2010,6111,8,Central Harlem South,"11,363",52.0
2012-16,NTA2010,6112,8,Upper West Side,"54,663",72.0
2012-16,NTA2010,6113,8,Hudson Yards-Chelsea-Flatiron-Union Square,"22,093",45.0
2012-16,NTA2010,6114,8,Lincoln Square,"16,799",40.5
2012-16,NTA2010,6115,8,Clinton,"13,109",39.6
2012-16,NTA2010,6117,8,Midtown-Midtown South,"10,301",45.9
2012-16,NTA2010,6119,8,Turtle Bay-East Midtown,"12,899",34.5
2012-16,NTA2010,6120,8,Murray Hill-Kips Bay,"8,095",26.0
2012-16,NTA2010,6121,8,Gramercy,"6,623",39.8
2012-16,NTA2010,6122,8,East Village,"16,834",68.5
2012-16,NTA2010,6123,8,West Village,"28,173",65.3
2012-16,NTA2010,6124,8,SoHo-TriBeCa-Civic Center-Little Italy,"14,461",62.2
